order_id,order_date,product_name,category,quantity,unit_price,total_amount,customer_type,department,doctor_name,manufacturer,batch_number,expiry_date,payment_method,discount_rate,sales_rep,region,notes
ORD20220708000399,2022-07-08,头孢克肟胶囊,抗生素,4,143.07,555.11,个人,肿瘤科,医生17,制药厂25,B2023694027,2023-11-07,医保,0.97,代表23,北京市海淀区,
ORD20240814000400,2024-08-14,紫杉醇注射液,抗肿瘤药物,9,337.45,2976.31,机构,骨科,医生21,制药厂50,B2022195543,2027-07-23,医保,0.98,代表13,北京市西城区,
ORD20220504000401,2022-05-04,加巴喷丁胶囊,神经系统药物,3,34.91,99.49,机构,儿科,医生83,制药厂32,B2022283357,2023-11-25,商业保险,0.95,代表25,北京市西城区,
ORD20220806000402,2022-08-06,曲马多片,镇痛药物,4,110.16,396.58,机构,呼吸科,医生3,制药厂32,B2022391014,2023-10-17,医保,0.9,代表22,北京市西城区,
ORD20231107000403,2023-11-07,曲马多片,镇痛药物,17,90.45,1491.52,机构,心血管科,医生52,制药厂47,B2024002148,2026-03-23,商业保险,0.97,代表8,北京市朝阳区,
ORD20240914000404,2024-09-14,阿司匹林肠溶片,心血管药物,10,56.68,532.79,个人,神经科,医生69,制药厂22,B2022218530,2027-06-23,自费,0.94,代表21,北京市海淀区,
ORD20220322000405,2022-03-22,维生素B族片,维生素,13,18.45,237.45,机构,呼吸科,医生11,制药厂41,B2023134104,2024-12-26,医保,0.99,代表2,北京市海淀区,
ORD20230504000406,2023-05-04,六味地黄丸,中成药,18,18.82,325.21,机构,内科,医生5,制药厂22,B2022156533,2025-09-26,商业保险,0.96,代表2,北京市西城区,
ORD20241207000407,2024-12-07,板蓝根颗粒,中成药,8,113.75,900.9,个人,呼吸科,医生84,制药厂2,B2023211750,2026-01-13,医保,0.99,代表23,北京市海淀区,
ORD20220413000408,2022-04-13,塞来昔布胶囊,镇痛药物,4,124.9,474.62,个人,外科,医生15,制药厂32,B2023534613,2023-10-04,医保,0.95,代表26,北京市海淀区,
ORD20240403000409,2024-04-03,二甲双胍片,内分泌药物,19,146.62,2646.49,个人,内科,医生76,制药厂12,B2022862035,2026-02-26,医保,0.95,代表9,北京市海淀区,
ORD20221211000410,2022-12-11,左旋咪唑片,免疫调节药物,15,299.03,4126.61,个人,儿科,医生13,制药厂41,B2023577162,2025-07-28,医保,0.92,代表1,北京市西城区,
ORD20220115000411,2022-01-15,奥美拉唑肠溶胶囊,消化系统药物,19,108.94,2049.16,机构,儿科,医生27,制药厂10,B2023645439,2024-03-16,商业保险,0.99,代表15,北京市西城区,
ORD20221224000412,2022-12-24,硝酸甘油片,急救药品,16,127.33,1955.79,机构,神经科,医生54,制药厂1,B2023434860,2024-03-23,医保,0.96,代表4,北京市丰台区,
ORD20240112000413,2024-01-12,阿昔洛韦片,抗病毒药物,7,103.56,674.18,个人,儿科,医生88,制药厂31,B2023283888,2025-07-28,医保,0.93,代表22,北京市朝阳区,
ORD20240116000414,2024-01-16,维生素B1片,神经系统药物,11,70.85,748.18,个人,外科,医生95,制药厂4,B2023383881,2026-04-24,医保,0.96,代表26,北京市朝阳区,
ORD20220826000415,2022-08-26,阿托伐他汀钙片,心血管药物,19,111.0,2024.64,个人,神经科,医生30,制药厂50,B2022296343,2024-10-28,医保,0.96,代表4,北京市海淀区,
ORD20230214000416,2023-02-14,维生素B族片,维生素,19,8.31,150.0,个人,妇科,医生79,制药厂30,B2022467346,2025-05-05,自费,0.95,代表5,北京市西城区,
ORD20240105000417,2024-01-05,维生素B1片,神经系统药物,2,57.02,110.62,机构,儿科,医生15,制药厂30,B2023187852,2025-03-06,医保,0.97,代表25,北京市东城区,
ORD20230828000418,2023-08-28,肾上腺素注射液,急救药品,20,162.12,3209.98,个人,外科,医生53,制药厂34,B2023264546,2026-04-10,商业保险,0.99,代表16,北京市西城区,
ORD20240526000419,2024-05-26,胸腺肽注射液,免疫调节药物,14,161.52,2170.83,个人,肿瘤科,医生1,制药厂27,B2022121656,2027-01-21,自费,0.96,代表24,北京市丰台区,
ORD20241223000420,2024-12-23,鱼肝油,维生素,4,41.44,157.47,个人,消化科,医生97,制药厂1,B2023787662,2026-08-26,医保,0.95,代表5,北京市东城区,
ORD20220705000421,2022-07-05,青霉素注射液,抗生素,6,103.66,603.3,个人,呼吸科,医生60,制药厂50,B2022367641,2025-02-08,医保,0.97,代表26,北京市东城区,
ORD20220103000422,2022-01-03,奥司他韦胶囊,抗病毒药物,11,89.28,932.98,机构,骨科,医生90,制药厂40,B2023394393,2023-11-02,商业保险,0.95,代表3,北京市丰台区,
ORD20220423000423,2022-04-23,碘伏消毒液,外用药,4,44.96,169.05,个人,神经科,医生47,制药厂12,B2023662097,2024-08-11,商业保险,0.94,代表23,北京市海淀区,
ORD20231117000424,2023-11-17,氨溴索口服液,呼吸系统药物,19,100.87,1897.36,个人,妇科,医生42,制药厂23,B2022699250,2026-11-05,商业保险,0.99,代表14,北京市东城区,
ORD20240203000425,2024-02-03,胰岛素注射液,内分泌药物,17,78.07,1300.65,机构,呼吸科,医生80,制药厂24,B2024052075,2026-05-29,医保,0.98,代表29,北京市西城区,
ORD20240311000426,2024-03-11,对乙酰氨基酚片,镇痛药物,3,50.37,137.51,个人,儿科,医生64,制药厂10,B2022539530,2025-12-18,商业保险,0.91,代表1,北京市东城区,
ORD20220928000427,2022-09-28,藿香正气水,中成药,1,68.82,64.0,个人,妇科,医生67,制药厂42,B2022867745,2023-12-01,商业保险,0.93,代表11,北京市东城区,
ORD20241221000428,2024-12-21,干扰素注射液,抗病毒药物,19,102.44,1771.19,个人,骨科,医生30,制药厂31,B2022965720,2026-10-30,医保,0.91,代表5,北京市东城区,
ORD20221207000429,2022-12-07,肾上腺素注射液,急救药品,10,148.13,1362.8,个人,儿科,医生31,制药厂8,B2022116187,2024-06-03,商业保险,0.92,代表5,北京市西城区,
ORD20230113000430,2023-01-13,氨溴索口服液,呼吸系统药物,12,103.18,1126.73,个人,消化科,医生39,制药厂8,B2022077628,2025-04-16,自费,0.91,代表25,北京市海淀区,
ORD20231018000431,2023-10-18,奥美拉唑肠溶胶囊,消化系统药物,18,145.82,2624.76,机构,呼吸科,医生38,制药厂49,B2023473409,2025-09-21,商业保险,1.0,代表24,北京市西城区,
ORD20220819000432,2022-08-19,匹多莫德口服液,免疫调节药物,5,455.08,2207.14,机构,内科,医生52,制药厂40,B2022578306,2023-12-16,自费,0.97,代表3,北京市东城区,
ORD20230204000433,2023-02-04,肾上腺素注射液,急救药品,9,160.63,1330.02,机构,外科,医生66,制药厂26,B2022509035,2024-04-29,自费,0.92,代表20,北京市丰台区,
ORD20220425000434,2022-04-25,塞来昔布胶囊,镇痛药物,14,65.66,864.09,个人,骨科,医生45,制药厂23,B2022798300,2024-05-10,商业保险,0.94,代表3,北京市海淀区,
ORD20240628000435,2024-06-28,匹多莫德口服液,免疫调节药物,10,411.66,3787.27,机构,儿科,医生76,制药厂39,B2022233353,2026-09-05,医保,0.92,代表10,北京市西城区,
ORD20241211000436,2024-12-11,二甲双胍片,内分泌药物,19,140.64,2618.72,个人,心血管科,医生82,制药厂18,B2023073865,2026-03-11,商业保险,0.98,代表15,北京市丰台区,
ORD20221008000437,2022-10-08,复方甘草片,呼吸系统药物,10,126.52,1214.59,机构,肿瘤科,医生39,制药厂32,B2023448593,2023-11-20,医保,0.96,代表1,北京市朝阳区,
ORD20230907000438,2023-09-07,伊马替尼片,抗肿瘤药物,10,105.88,995.27,个人,内科,医生16,制药厂49,B2022719078,2026-01-22,医保,0.94,代表20,北京市东城区,
ORD20240612000439,2024-06-12,利巴韦林片,抗病毒药物,16,133.04,2128.64,机构,消化科,医生94,制药厂37,B2022055252,2025-10-12,医保,1.0,代表19,北京市朝阳区,
ORD20240802000440,2024-08-02,对乙酰氨基酚片,镇痛药物,2,60.03,111.66,机构,内科,医生38,制药厂19,B2023362258,2026-10-05,商业保险,0.93,代表7,北京市海淀区,
ORD20221209000441,2022-12-09,碘伏消毒液,外用药,10,44.26,411.62,机构,外科,医生69,制药厂38,B2022913354,2025-11-22,医保,0.93,代表5,北京市丰台区,
ORD20240920000442,2024-09-20,钙片,维生素,6,46.44,253.56,个人,妇科,医生72,制药厂40,B2023779612,2026-02-25,商业保险,0.91,代表23,北京市丰台区,
ORD20220822000443,2022-08-22,鱼肝油,维生素,4,46.22,181.18,机构,神经科,医生40,制药厂45,B2022933277,2023-09-08,自费,0.98,代表29,北京市丰台区,
ORD20231202000444,2023-12-02,蒙脱石散,消化系统药物,4,14.03,51.63,个人,妇科,医生40,制药厂9,B2022543133,2026-11-11,医保,0.92,代表14,北京市朝阳区,
ORD20240918000445,2024-09-18,华法林钠片,血液系统药物,4,15.95,57.42,个人,呼吸科,医生16,制药厂17,B2022122085,2027-07-25,自费,0.9,代表22,北京市朝阳区,
ORD20220911000446,2022-09-11,对乙酰氨基酚片,镇痛药物,7,92.26,594.15,个人,外科,医生19,制药厂48,B2022726698,2024-09-04,自费,0.92,代表6,北京市丰台区,
ORD20230511000447,2023-05-11,红霉素软膏,外用药,19,9.46,176.15,个人,妇科,医生37,制药厂11,B2023949800,2025-11-02,医保,0.98,代表24,北京市朝阳区,
ORD20241029000448,2024-10-29,干扰素注射液,抗病毒药物,19,85.96,1502.58,个人,儿科,医生46,制药厂25,B2023094510,2027-09-18,商业保险,0.92,代表8,北京市西城区,
ORD20231006000449,2023-10-06,美托洛尔片,心血管药物,5,25.44,120.84,机构,消化科,医生93,制药厂3,B2022226375,2025-10-09,自费,0.95,代表4,北京市西城区,
ORD20231001000450,2023-10-01,伊马替尼片,抗肿瘤药物,14,151.64,1974.35,个人,外科,医生61,制药厂44,B2022953937,2025-12-12,医保,0.93,代表22,北京市西城区,
ORD20240322000451,2024-03-22,感冒清热颗粒,中成药,13,26.69,326.15,个人,儿科,医生9,制药厂24,B2022516548,2026-11-16,医保,0.94,代表20,北京市西城区,
ORD20240519000452,2024-05-19,匹多莫德口服液,免疫调节药物,19,175.33,3198.02,机构,神经科,医生61,制药厂43,B2023557626,2027-03-09,自费,0.96,代表17,北京市东城区,
ORD20240720000453,2024-07-20,硝苯地平缓释片,心血管药物,16,45.1,663.87,个人,外科,医生95,制药厂4,B2022189161,2025-12-04,商业保险,0.92,代表1,北京市海淀区,
ORD20231101000454,2023-11-01,蒙脱石散,消化系统药物,4,97.08,380.55,机构,呼吸科,医生26,制药厂19,B2023709157,2026-09-07,自费,0.98,代表17,北京市东城区,
ORD20220206000455,2022-02-06,叶酸片,血液系统药物,4,148.7,559.11,机构,呼吸科,医生59,制药厂3,B2022093897,2023-12-25,商业保险,0.94,代表22,北京市东城区,
ORD20221203000456,2022-12-03,六味地黄丸,中成药,13,28.83,356.05,机构,消化科,医生88,制药厂35,B2023478697,2024-03-24,自费,0.95,代表18,北京市海淀区,
ORD20240312000457,2024-03-12,卡马西平片,神经系统药物,13,92.75,1157.52,机构,神经科,医生8,制药厂2,B2023521739,2026-03-08,医保,0.96,代表27,北京市东城区,
ORD20220225000458,2022-02-25,右旋糖酐铁片,血液系统药物,14,63.28,823.91,机构,神经科,医生8,制药厂43,B2022635056,2024-02-25,医保,0.93,代表21,北京市东城区,
ORD20220515000459,2022-05-15,利巴韦林片,抗病毒药物,6,40.6,219.24,个人,呼吸科,医生85,制药厂28,B2023469433,2024-04-12,自费,0.9,代表9,北京市朝阳区,
ORD20220215000460,2022-02-15,胰岛素注射液,内分泌药物,11,89.85,948.82,个人,妇科,医生44,制药厂32,B2023296563,2024-06-29,医保,0.96,代表20,北京市东城区,
ORD20240611000461,2024-06-11,布地奈德混悬液,呼吸系统药物,3,98.96,290.94,个人,骨科,医生34,制药厂4,B2022777586,2026-12-11,医保,0.98,代表20,北京市朝阳区,
ORD20220714000462,2022-07-14,阿托品注射液,急救药品,19,69.21,1288.69,机构,妇科,医生45,制药厂5,B2023675945,2024-11-11,商业保险,0.98,代表26,北京市东城区,
ORD20231004000463,2023-10-04,布地奈德混悬液,呼吸系统药物,20,66.32,1260.08,个人,内科,医生81,制药厂46,B2023334056,2026-08-21,商业保险,0.95,代表16,北京市海淀区,
ORD20240815000464,2024-08-15,卡马西平片,神经系统药物,2,140.85,267.61,机构,儿科,医生31,制药厂10,B2023925919,2026-08-23,自费,0.95,代表14,北京市东城区,
ORD20220512000465,2022-05-12,顺铂注射液,抗肿瘤药物,9,430.69,3798.69,个人,骨科,医生88,制药厂39,B2022617649,2025-03-03,医保,0.98,代表4,北京市海淀区,
ORD20230518000466,2023-05-18,右旋糖酐铁片,血液系统药物,18,74.98,1349.64,个人,妇科,医生21,制药厂18,B2022351477,2025-07-23,自费,1.0,代表26,北京市东城区,
ORD20221227000467,2022-12-27,紫杉醇注射液,抗肿瘤药物,16,483.7,7584.42,个人,神经科,医生78,制药厂20,B2022177668,2024-02-21,自费,0.98,代表22,北京市朝阳区,
ORD20221015000468,2022-10-15,氨溴索口服液,呼吸系统药物,17,89.94,1513.69,机构,呼吸科,医生12,制药厂16,B2023543003,2025-04-01,自费,0.99,代表11,北京市丰台区,
ORD20230429000469,2023-04-29,曲马多片,镇痛药物,4,40.52,149.11,机构,心血管科,医生33,制药厂38,B2022159034,2025-02-03,商业保险,0.92,代表12,北京市朝阳区,
ORD20240517000470,2024-05-17,板蓝根颗粒,中成药,5,144.86,680.84,机构,内科,医生83,制药厂39,B2022091895,2026-05-28,商业保险,0.94,代表30,北京市海淀区,
ORD20240227000471,2024-02-27,加巴喷丁胶囊,神经系统药物,4,136.44,518.47,机构,心血管科,医生2,制药厂26,B2022665929,2025-10-26,医保,0.95,代表30,北京市海淀区,
ORD20221125000472,2022-11-25,曲马多片,镇痛药物,14,98.39,1349.91,个人,呼吸科,医生61,制药厂48,B2023066451,2024-08-31,商业保险,0.98,代表14,北京市朝阳区,
ORD20230619000473,2023-06-19,红霉素软膏,外用药,20,20.83,404.1,机构,呼吸科,医生89,制药厂2,B2023961853,2025-12-30,商业保险,0.97,代表21,北京市海淀区,
ORD20221006000474,2022-10-06,青霉素注射液,抗生素,10,38.01,353.49,个人,儿科,医生32,制药厂34,B2023833131,2023-12-29,商业保险,0.93,代表22,北京市西城区,
ORD20231017000475,2023-10-17,六味地黄丸,中成药,5,132.29,615.15,机构,骨科,医生26,制药厂6,B2023077022,2026-09-19,医保,0.93,代表13,北京市西城区,
ORD20230405000476,2023-04-05,阿莫西林胶囊,抗生素,20,139.24,2673.41,机构,妇科,医生34,制药厂45,B2022441815,2024-07-04,自费,0.96,代表20,北京市西城区,
ORD20221102000477,2022-11-02,阿司匹林肠溶片,心血管药物,19,33.82,584.75,机构,呼吸科,医生87,制药厂32,B2022314677,2025-04-23,商业保险,0.91,代表7,北京市海淀区,
ORD20230630000478,2023-06-30,卡马西平片,神经系统药物,14,63.49,879.97,个人,骨科,医生94,制药厂44,B2022497853,2026-03-05,医保,0.99,代表14,北京市海淀区,
ORD20230621000479,2023-06-21,布地奈德混悬液,呼吸系统药物,12,137.03,1578.59,机构,外科,医生2,制药厂31,B2022356296,2026-04-13,商业保险,0.96,代表13,北京市海淀区,
ORD20240516000480,2024-05-16,左旋咪唑片,免疫调节药物,18,82.88,1357.57,个人,呼吸科,医生46,制药厂39,B2023721745,2026-04-21,医保,0.91,代表9,北京市丰台区,
ORD20230912000481,2023-09-12,钙片,维生素,18,10.95,177.39,机构,儿科,医生65,制药厂32,B2022878669,2025-03-13,医保,0.9,代表3,北京市东城区,
ORD20240605000482,2024-06-05,蒙脱石散,消化系统药物,2,26.36,52.72,机构,神经科,医生56,制药厂19,B2022685321,2026-10-29,商业保险,1.0,代表11,北京市西城区,
ORD20231009000483,2023-10-09,匹多莫德口服液,免疫调节药物,5,393.65,1889.52,机构,内科,医生25,制药厂10,B2022144766,2026-08-12,医保,0.96,代表2,北京市西城区,
ORD20240814000484,2024-08-14,维生素C片,维生素,16,49.78,716.83,机构,呼吸科,医生64,制药厂8,B2023853425,2026-08-14,医保,0.9,代表12,北京市朝阳区,
ORD20230805000485,2023-08-05,多潘立酮片,消化系统药物,9,114.99,993.51,个人,肿瘤科,医生1,制药厂34,B2023973958,2026-06-14,自费,0.96,代表30,北京市朝阳区,
ORD20241017000486,2024-10-17,紫杉醇注射液,抗肿瘤药物,1,449.32,417.87,个人,心血管科,医生48,制药厂38,B2022286300,2027-09-13,医保,0.93,代表1,北京市朝阳区,
ORD20240909000487,2024-09-09,藿香正气水,中成药,1,93.19,86.67,机构,神经科,医生94,制药厂47,B2024053118,2025-10-23,医保,0.93,代表28,北京市朝阳区,
ORD20230803000488,2023-08-03,二甲双胍片,内分泌药物,18,114.13,2054.34,个人,心血管科,医生33,制药厂12,B2022627535,2025-08-27,医保,1.0,代表1,北京市海淀区,
ORD20240404000489,2024-04-04,维生素B1片,神经系统药物,16,26.88,421.48,个人,神经科,医生86,制药厂7,B2022959399,2026-02-15,医保,0.98,代表16,北京市西城区,
ORD20240902000490,2024-09-02,卡马西平片,神经系统药物,14,22.63,310.48,个人,心血管科,医生81,制药厂28,B2022241662,2027-05-23,商业保险,0.98,代表11,北京市西城区,
ORD20221114000491,2022-11-14,曲马多片,镇痛药物,17,83.82,1296.7,机构,外科,医生62,制药厂20,B2022393093,2025-03-07,商业保险,0.91,代表29,北京市东城区,
ORD20241207000492,2024-12-07,钙片,维生素,18,30.58,500.9,个人,消化科,医生55,制药厂27,B2022258612,2026-01-22,商业保险,0.91,代表24,北京市丰台区,
ORD20231229000493,2023-12-29,谷维素片,神经系统药物,1,117.61,107.03,机构,儿科,医生24,制药厂26,B2022122364,2026-11-05,自费,0.91,代表29,北京市东城区,
ORD20240720000494,2024-07-20,华法林钠片,血液系统药物,9,97.33,814.65,个人,儿科,医生11,制药厂48,B2023555248,2026-01-27,商业保险,0.93,代表4,北京市西城区,
ORD20220112000495,2022-01-12,维生素C片,维生素,16,5.6,85.12,机构,骨科,医生80,制药厂40,B2022937471,2024-03-01,自费,0.95,代表3,北京市海淀区,
ORD20230126000496,2023-01-26,硝苯地平缓释片,心血管药物,7,107.44,744.56,机构,儿科,医生84,制药厂16,B2023129824,2024-08-27,医保,0.99,代表3,北京市东城区,
ORD20221031000497,2022-10-31,六味地黄丸,中成药,6,13.05,77.52,机构,呼吸科,医生61,制药厂2,B2023164975,2025-10-19,医保,0.99,代表10,北京市丰台区,
ORD20240313000498,2024-03-13,阿奇霉素片,抗生素,14,11.1,155.4,机构,内科,医生63,制药厂26,B2023259410,2026-08-02,商业保险,1.0,代表24,北京市丰台区,
